annee,ecole_id,academie,departement,rep_status,niveau,discipline,taille_classe,effectif_ecole,ips_ecole,exposition_dedoublement,score,taux_maitrise
2023,166,Nantes,Loire,Hors EP,CM1,Français,27,27,-6.27,0,84.7,79.11
2023,166,Nantes,Loire,Hors EP,CM1,Mathématiques,32,27,-6.27,0,69.83,70.38
2023,166,Nantes,Loire,Hors EP,CM2,Français,24,27,-6.27,0,97.12,83.32
2023,166,Nantes,Loire,Hors EP,CM2,Mathématiques,27,27,-6.27,0,85.1,66.09
2023,166,Nantes,Loire,Hors EP,6e,Français,23,27,-6.27,0,92.77,79.81
2023,166,Nantes,Loire,Hors EP,6e,Mathématiques,31,27,-6.27,0,77.78,75.59
2023,167,Paris,Maine-et-Loire,Hors EP,CP,Français,22,22,-22.7,0,73.37,62.91
2023,167,Paris,Maine-et-Loire,Hors EP,CP,Mathématiques,19,22,-22.7,0,69.67,64.66
2023,167,Paris,Maine-et-Loire,Hors EP,CE1,Français,19,22,-22.7,0,80.49,75.64
2023,167,Paris,Maine-et-Loire,Hors EP,CE1,Mathématiques,27,22,-22.7,0,69.2,53.03
2023,167,Paris,Maine-et-Loire,Hors EP,CM1,Français,25,22,-22.7,0,82.83,67.84
2023,167,Paris,Maine-et-Loire,Hors EP,CM1,Mathématiques,23,22,-22.7,0,79.45,77.96
2023,167,Paris,Maine-et-Loire,Hors EP,CM2,Français,22,22,-22.7,0,90.19,77.91
2023,167,Paris,Maine-et-Loire,Hors EP,CM2,Mathématiques,23,22,-22.7,0,88.26,70.86
2023,167,Paris,Maine-et-Loire,Hors EP,6e,Français,24,22,-22.7,0,89.5,68.32
2023,167,Paris,Maine-et-Loire,Hors EP,6e,Mathématiques,26,22,-22.7,0,88.31,75.22
2023,168,Lyon,Moselle,Hors EP,CP,Français,22,26,0.63,0,71.65,63.66
2023,168,Lyon,Moselle,Hors EP,CP,Mathématiques,22,26,0.63,0,72.48,60.32
2023,168,Lyon,Moselle,Hors EP,CE1,Français,22,26,0.63,0,92.35,87.49
2023,168,Lyon,Moselle,Hors EP,CE1,Mathématiques,24,26,0.63,0,77.01,72.47
2023,168,Lyon,Moselle,Hors EP,CM1,Français,24,26,0.63,0,83.45,70.43
2023,168,Lyon,Moselle,Hors EP,CM1,Mathématiques,27,26,0.63,0,82.19,78.7
2023,168,Lyon,Moselle,Hors EP,CM2,Français,25,26,0.63,0,96.03,79.92
2023,168,Lyon,Moselle,Hors EP,CM2,Mathématiques,29,26,0.63,0,77.59,61.27
2023,168,Lyon,Moselle,Hors EP,6e,Français,29,26,0.63,0,90.65,79.24
2023,168,Lyon,Moselle,Hors EP,6e,Mathématiques,23,26,0.63,0,86.27,69.91
2023,169,Lille,Nord,REP,CP,Français,19,22,20.33,0,70.61,59.49
2023,169,Lille,Nord,REP,CP,Mathématiques,20,22,20.33,0,65.51,63.72
2023,169,Lille,Nord,REP,CE1,Français,19,22,20.33,0,71.33,66.88
2023,169,Lille,Nord,REP,CE1,Mathématiques,20,22,20.33,0,60.13,52.76
2023,169,Lille,Nord,REP,CM1,Français,19,22,20.33,0,75.16,74.07
2023,169,Lille,Nord,REP,CM1,Mathématiques,22,22,20.33,0,65.67,68.84
2023,169,Lille,Nord,REP,CM2,Français,20,22,20.33,0,82.16,66.18
2023,169,Lille,Nord,REP,CM2,Mathématiques,19,22,20.33,0,81.71,66.17
2023,169,Lille,Nord,REP,6e,Français,20,22,20.33,0,86.26,68.54
2023,169,Lille,Nord,REP,6e,Mathématiques,16,22,20.33,1,96.02,94.61
2023,170,Bordeaux,Paris,Hors EP,CP,Français,25,30,17.64,0,78.55,71.45
2023,170,Bordeaux,Paris,Hors EP,CP,Mathématiques,28,30,17.64,0,70.29,65.6
2023,170,Bordeaux,Paris,Hors EP,CE1,Français,27,30,17.64,0,79.88,65.69
2023,170,Bordeaux,Paris,Hors EP,CE1,Mathématiques,25,30,17.64,0,80.92,70.89
2023,170,Bordeaux,Paris,Hors EP,CM1,Français,25,30,17.64,0,87.97,79.01
2023,170,Bordeaux,Paris,Hors EP,CM1,Mathématiques,23,30,17.64,0,85.4,73.76
2023,170,Bordeaux,Paris,Hors EP,CM2,Français,28,30,17.64,0,85.66,75.57
2023,170,Bordeaux,Paris,Hors EP,CM2,Mathématiques,21,30,17.64,0,84.89,76.43
2023,170,Bordeaux,Paris,Hors EP,6e,Français,33,30,17.64,0,87.77,71.22
2023,170,Bordeaux,Paris,Hors EP,6e,Mathématiques,26,30,17.64,0,85.4,79.32
2023,171,Nantes,Puy-de-Dôme,REP+,CP,Français,16,22,13.7,1,66.25,62.75
2023,171,Nantes,Puy-de-Dôme,REP+,CP,Mathématiques,19,22,13.7,0,54.86,54.02
2023,171,Nantes,Puy-de-Dôme,REP+,CE1,Français,23,22,13.7,0,59.44,57.38
2023,171,Nantes,Puy-de-Dôme,REP+,CE1,Mathématiques,22,22,13.7,0,48.46,44.19
2023,171,Nantes,Puy-de-Dôme,REP+,CM1,Français,17,22,13.7,1,78.61,70.53
2023,171,Nantes,Puy-de-Dôme,REP+,CM1,Mathématiques,23,22,13.7,0,61.23,53.48
2023,171,Nantes,Puy-de-Dôme,REP+,CM2,Français,20,22,13.7,0,61.91,55.05
2023,171,Nantes,Puy-de-Dôme,REP+,CM2,Mathématiques,14,22,13.7,1,79.62,67.75
2023,171,Nantes,Puy-de-Dôme,REP+,6e,Français,20,22,13.7,0,71.15,60.04
2023,171,Nantes,Puy-de-Dôme,REP+,6e,Mathématiques,22,22,13.7,0,64.08,61.1
2023,172,Paris,Saône-et-Loire,Hors EP,CP,Français,18,21,15.95,0,76.94,66.07
2023,172,Paris,Saône-et-Loire,Hors EP,CP,Mathématiques,17,21,15.95,0,73.56,67.27
2023,172,Paris,Saône-et-Loire,Hors EP,CE1,Français,24,21,15.95,0,76.42,72.08
2023,172,Paris,Saône-et-Loire,Hors EP,CE1,Mathématiques,20,21,15.95,0,71.09,63.22
2023,172,Paris,Saône-et-Loire,Hors EP,CM1,Français,19,21,15.95,0,95.1,87.2
2023,172,Paris,Saône-et-Loire,Hors EP,CM1,Mathématiques,20,21,15.95,0,90.08,75.52
2023,172,Paris,Saône-et-Loire,Hors EP,CM2,Français,22,21,15.95,0,91.27,82.55
2023,172,Paris,Saône-et-Loire,Hors EP,CM2,Mathématiques,22,21,15.95,0,91.04,73.2
2023,172,Paris,Saône-et-Loire,Hors EP,6e,Français,18,21,15.95,0,100.0,87.47
2023,172,Paris,Saône-et-Loire,Hors EP,6e,Mathématiques,19,21,15.95,0,94.11,79.95
2023,173,Lyon,Ain,Hors EP,CP,Français,26,22,-3.27,0,67.77,63.62
2023,173,Lyon,Ain,Hors EP,CP,Mathématiques,21,22,-3.27,0,65.89,53.5
2023,173,Lyon,Ain,Hors EP,CE1,Français,21,22,-3.27,0,69.62,71.49
2023,173,Lyon,Ain,Hors EP,CE1,Mathématiques,20,22,-3.27,0,74.31,71.65
2023,173,Lyon,Ain,Hors EP,CM1,Français,21,22,-3.27,0,87.34,71.53
2023,173,Lyon,Ain,Hors EP,CM1,Mathématiques,21,22,-3.27,0,85.77,69.01
2023,173,Lyon,Ain,Hors EP,CM2,Français,22,22,-3.27,0,77.63,74.12
2023,173,Lyon,Ain,Hors EP,CM2,Mathématiques,20,22,-3.27,0,86.92,73.62
2023,173,Lyon,Ain,Hors EP,6e,Français,19,22,-3.27,0,91.47,79.81
2023,173,Lyon,Ain,Hors EP,6e,Mathématiques,22,22,-3.27,0,86.52,76.54
2023,174,Lille,Bas-Rhin,Hors EP,CP,Français,24,22,-0.45,0,71.78,60.85
2023,174,Lille,Bas-Rhin,Hors EP,CP,Mathématiques,24,22,-0.45,0,74.74,61.97
2023,174,Lille,Bas-Rhin,Hors EP,CE1,Français,22,22,-0.45,0,90.19,77.78
2023,174,Lille,Bas-Rhin,Hors EP,CE1,Mathématiques,20,22,-0.45,0,74.5,61.87
2023,174,Lille,Bas-Rhin,Hors EP,CM1,Français,24,22,-0.45,0,83.43,68.55
2023,174,Lille,Bas-Rhin,Hors EP,CM1,Mathématiques,28,22,-0.45,0,75.83,64.29
2023,174,Lille,Bas-Rhin,Hors EP,CM2,Français,20,22,-0.45,0,86.62,67.67
2023,174,Lille,Bas-Rhin,Hors EP,CM2,Mathématiques,23,22,-0.45,0,80.96,73.98
2023,174,Lille,Bas-Rhin,Hors EP,6e,Français,22,22,-0.45,0,97.63,83.84
2023,174,Lille,Bas-Rhin,Hors EP,6e,Mathématiques,25,22,-0.45,0,92.18,87.65
2023,175,Bordeaux,Bouches-du-Rhône,REP,CP,Français,23,26,12.76,0,65.82,53.3
2023,175,Bordeaux,Bouches-du-Rhône,REP,CP,Mathématiques,20,26,12.76,0,57.67,53.84
2023,175,Bordeaux,Bouches-du-Rhône,REP,CE1,Français,23,26,12.76,0,61.2,51.66
2023,175,Bordeaux,Bouches-du-Rhône,REP,CE1,Mathématiques,21,26,12.76,0,55.64,51.39
2023,175,Bordeaux,Bouches-du-Rhône,REP,CM1,Français,23,26,12.76,0,72.52,65.15
2023,175,Bordeaux,Bouches-du-Rhône,REP,CM1,Mathématiques,27,26,12.76,0,67.59,64.65
2023,175,Bordeaux,Bouches-du-Rhône,REP,CM2,Français,24,26,12.76,0,77.04,66.28
2023,175,Bordeaux,Bouches-du-Rhône,REP,CM2,Mathématiques,23,26,12.76,0,81.18,69.85
2023,175,Bordeaux,Bouches-du-Rhône,REP,6e,Français,20,26,12.76,0,86.37,78.11
2023,175,Bordeaux,Bouches-du-Rhône,REP,6e,Mathématiques,23,26,12.76,0,69.08,68.41
2023,176,Nantes,Gironde,Hors EP,CP,Français,23,25,-24.3,0,67.65,68.46
2023,176,Nantes,Gironde,Hors EP,CP,Mathématiques,24,25,-24.3,0,62.29,63.05
2023,176,Nantes,Gironde,Hors EP,CE1,Français,17,25,-24.3,0,80.87,63.68
2023,176,Nantes,Gironde,Hors EP,CE1,Mathématiques,22,25,-24.3,0,70.9,67.76
2023,176,Nantes,Gironde,Hors EP,CM1,Français,29,25,-24.3,0,66.68,62.57
2023,176,Nantes,Gironde,Hors EP,CM1,Mathématiques,29,25,-24.3,0,69.11,58.82
2023,176,Nantes,Gironde,Hors EP,CM2,Français,24,25,-24.3,0,87.91,78.07
2023,176,Nantes,Gironde,Hors EP,CM2,Mathématiques,22,25,-24.3,0,79.37,75.55
2023,176,Nantes,Gironde,Hors EP,6e,Français,21,25,-24.3,0,83.26,64.35
2023,176,Nantes,Gironde,Hors EP,6e,Mathématiques,22,25,-24.3,0,94.7,73.45
2023,177,Paris,Hérault,REP,CP,Français,21,28,-30.59,0,54.28,60.56
2023,177,Paris,Hérault,REP,CP,Mathématiques,23,28,-30.59,0,48.85,49.16
2023,177,Paris,Hérault,REP,CE1,Français,20,28,-30.59,0,61.92,53.11
2023,177,Paris,Hérault,REP,CE1,Mathématiques,31,28,-30.59,0,45.0,55.25
2023,177,Paris,Hérault,REP,CM1,Français,21,28,-30.59,0,68.31,63.95
2023,177,Paris,Hérault,REP,CM1,Mathématiques,24,28,-30.59,0,61.79,61.33
2023,177,Paris,Hérault,REP,CM2,Français,25,28,-30.59,0,67.75,57.7
2023,177,Paris,Hérault,REP,CM2,Mathématiques,24,28,-30.59,0,65.63,58.64
2023,177,Paris,Hérault,REP,6e,Français,24,28,-30.59,0,68.09,56.16
2023,177,Paris,Hérault,REP,6e,Mathématiques,26,28,-30.59,0,59.5,61.45
2023,178,Lyon,Loire,REP,CP,Français,24,23,-3.93,0,64.8,65.43
2023,178,Lyon,Loire,REP,CP,Mathématiques,27,23,-3.93,0,57.08,48.38
2023,178,Lyon,Loire,REP,CE1,Français,26,23,-3.93,0,56.36,47.76
2023,178,Lyon,Loire,REP,CE1,Mathématiques,25,23,-3.93,0,55.87,52.16
2023,178,Lyon,Loire,REP,CM1,Français,24,23,-3.93,0,61.98,65.63
2023,178,Lyon,Loire,REP,CM1,Mathématiques,25,23,-3.93,0,57.24,54.83
2023,178,Lyon,Loire,REP,CM2,Français,29,23,-3.93,0,72.44,61.67
2023,178,Lyon,Loire,REP,CM2,Mathématiques,24,23,-3.93,0,65.32,55.71
2023,178,Lyon,Loire,REP,6e,Français,23,23,-3.93,0,71.92,61.69
2023,178,Lyon,Loire,REP,6e,Mathématiques,26,23,-3.93,0,70.97,64.34
2023,179,Lille,Maine-et-Loire,Hors EP,CP,Français,30,28,10.56,0,65.77,54.14
2023,179,Lille,Maine-et-Loire,Hors EP,CP,Mathématiques,30,28,10.56,0,69.85,56.12
2023,179,Lille,Maine-et-Loire,Hors EP,CE1,Français,29,28,10.56,0,71.36,64.76
2023,179,Lille,Maine-et-Loire,Hors EP,CE1,Mathématiques,31,28,10.56,0,70.49,72.41
2023,179,Lille,Maine-et-Loire,Hors EP,CM1,Français,28,28,10.56,0,75.6,67.65
2023,179,Lille,Maine-et-Loire,Hors EP,CM1,Mathématiques,34,28,10.56,0,64.79,60.71
2023,179,Lille,Maine-et-Loire,Hors EP,CM2,Français,29,28,10.56,0,87.71,77.78
2023,179,Lille,Maine-et-Loire,Hors EP,CM2,Mathématiques,30,28,10.56,0,82.16,67.58
2023,179,Lille,Maine-et-Loire,Hors EP,6e,Français,32,28,10.56,0,92.41,78.34
2023,179,Lille,Maine-et-Loire,Hors EP,6e,Mathématiques,29,28,10.56,0,85.21,76.89
2023,180,Bordeaux,Moselle,Hors EP,CP,Français,21,21,-11.79,0,64.99,59.73
2023,180,Bordeaux,Moselle,Hors EP,CP,Mathématiques,20,21,-11.79,0,62.43,59.12
2023,180,Bordeaux,Moselle,Hors EP,CE1,Français,17,21,-11.79,0,80.47,67.66
2023,180,Bordeaux,Moselle,Hors EP,CE1,Mathématiques,16,21,-11.79,0,72.38,59.39
2023,180,Bordeaux,Moselle,Hors EP,CM1,Français,22,21,-11.79,0,86.25,84.62
2023,180,Bordeaux,Moselle,Hors EP,CM1,Mathématiques,19,21,-11.79,0,79.74,69.9
2023,180,Bordeaux,Moselle,Hors EP,CM2,Français,19,21,-11.79,0,87.56,74.82
2023,180,Bordeaux,Moselle,Hors EP,CM2,Mathématiques,22,21,-11.79,0,74.98,63.13
2023,180,Bordeaux,Moselle,Hors EP,6e,Français,16,21,-11.79,0,95.39,82.03
2023,180,Bordeaux,Moselle,Hors EP,6e,Mathématiques,23,21,-11.79,0,86.63,74.44
2024,1,Paris,Paris,REP,CP,Français,20,19,-16.31,0,63.2,53.45
2024,1,Paris,Paris,REP,CP,Mathématiques,13,19,-16.31,1,65.41,54.98
2024,1,Paris,Paris,REP,CE1,Français,14,19,-16.31,1,69.31,60.98
2024,1,Paris,Paris,REP,CE1,Mathématiques,19,19,-16.31,0,59.54,57.71
2024,1,Paris,Paris,REP,CM1,Français,16,19,-16.31,1,84.4,68.46
2024,1,Paris,Paris,REP,CM1,Mathématiques,18,19,-16.31,1,79.18,75.66
2024,1,Paris,Paris,REP,CM2,Français,18,19,-16.31,1,87.8,67.35
2024,1,Paris,Paris,REP,CM2,Mathématiques,16,19,-16.31,1,80.04,65.32
2024,1,Paris,Paris,REP,6e,Français,17,19,-16.31,1,92.73,79.45
2024,1,Paris,Paris,REP,6e,Mathématiques,20,19,-16.31,0,80.02,63.27
2024,2,Lyon,Puy-de-Dôme,Hors EP,CP,Français,26,26,-1.85,0,76.03,67.6
2024,2,Lyon,Puy-de-Dôme,Hors EP,CP,Mathématiques,22,26,-1.85,0,63.62,67.47
2024,2,Lyon,Puy-de-Dôme,Hors EP,CE1,Français,22,26,-1.85,0,78.03,72.47
2024,2,Lyon,Puy-de-Dôme,Hors EP,CE1,Mathématiques,22,26,-1.85,0,70.91,56.99
2024,2,Lyon,Puy-de-Dôme,Hors EP,CM1,Français,31,26,-1.85,0,85.76,69.65
2024,2,Lyon,Puy-de-Dôme,Hors EP,CM1,Mathématiques,27,26,-1.85,0,78.66,67.09
2024,2,Lyon,Puy-de-Dôme,Hors EP,CM2,Français,22,26,-1.85,0,100.0,73.92
2024,2,Lyon,Puy-de-Dôme,Hors EP,CM2,Mathématiques,27,26,-1.85,0,79.36,74.01
2024,2,Lyon,Puy-de-Dôme,Hors EP,6e,Français,28,26,-1.85,0,84.97,68.83
2024,2,Lyon,Puy-de-Dôme,Hors EP,6e,Mathématiques,22,26,-1.85,0,92.65,81.56
2024,3,Lille,Saône-et-Loire,Hors EP,CP,Français,26,23,11.23,0,62.66,60.34
2024,3,Lille,Saône-et-Loire,Hors EP,CP,Mathématiques,24,23,11.23,0,65.91,54.6
2024,3,Lille,Saône-et-Loire,Hors EP,CE1,Français,22,23,11.23,0,74.31,61.54
2024,3,Lille,Saône-et-Loire,Hors EP,CE1,Mathématiques,22,23,11.23,0,79.93,65.82
2024,3,Lille,Saône-et-Loire,Hors EP,CM1,Français,22,23,11.23,0,90.96,68.03
2024,3,Lille,Saône-et-Loire,Hors EP,CM1,Mathématiques,24,23,11.23,0,83.3,73.73
2024,3,Lille,Saône-et-Loire,Hors EP,CM2,Français,22,23,11.23,0,86.56,81.46
2024,3,Lille,Saône-et-Loire,Hors EP,CM2,Mathématiques,21,23,11.23,0,84.22,72.37
2024,3,Lille,Saône-et-Loire,Hors EP,6e,Français,21,23,11.23,0,100.0,81.67
2024,3,Lille,Saône-et-Loire,Hors EP,6e,Mathématiques,26,23,11.23,0,91.77,75.46
2024,4,Bordeaux,Ain,Hors EP,CP,Français,23,21,6.35,0,71.83,56.16
2024,4,Bordeaux,Ain,Hors EP,CP,Mathématiques,22,21,6.35,0,69.49,62.4
2024,4,Bordeaux,Ain,Hors EP,CE1,Français,21,21,6.35,0,77.43,66.31
2024,4,Bordeaux,Ain,Hors EP,CE1,Mathématiques,22,21,6.35,0,79.89,71.44
2024,4,Bordeaux,Ain,Hors EP,CM1,Français,27,21,6.35,0,81.9,67.33
2024,4,Bordeaux,Ain,Hors EP,CM1,Mathématiques,22,21,6.35,0,85.32,78.03
2024,4,Bordeaux,Ain,Hors EP,CM2,Français,25,21,6.35,0,83.49,78.17
2024,4,Bordeaux,Ain,Hors EP,CM2,Mathématiques,22,21,6.35,0,83.59,70.82
2024,4,Bordeaux,Ain,Hors EP,6e,Français,25,21,6.35,0,95.12,73.62
2024,4,Bordeaux,Ain,Hors EP,6e,Mathématiques,19,21,6.35,0,89.92,72.49
2024,5,Nantes,Bas-Rhin,REP+,CP,Français,18,15,16.82,1,74.6,56.75
2024,5,Nantes,Bas-Rhin,REP+,CP,Mathématiques,18,15,16.82,1,65.03,59.61
2024,5,Nantes,Bas-Rhin,REP+,CE1,Français,17,15,16.82,1,74.78,56.51
2024,5,Nantes,Bas-Rhin,REP+,CE1,Mathématiques,12,15,16.82,1,66.97,53.89
2024,5,Nantes,Bas-Rhin,REP+,CM1,Français,16,15,16.82,1,84.09,72.13
2024,5,Nantes,Bas-Rhin,REP+,CM1,Mathématiques,15,15,16.82,1,74.57,66.2
2024,5,Nantes,Bas-Rhin,REP+,CM2,Français,17,15,16.82,1,74.67,68.21
2024,5,Nantes,Bas-Rhin,REP+,CM2,Mathématiques,14,15,16.82,1,76.41,64.44
2024,5,Nantes,Bas-Rhin,REP+,6e,Français,19,15,16.82,0,71.75,62.94
2024,5,Nantes,Bas-Rhin,REP+,6e,Mathématiques,18,15,16.82,1,78.9,66.37
2024,6,Paris,Bouches-du-Rhône,Hors EP,CP,Français,26,27,-10.74,0,69.66,65.51
2024,6,Paris,Bouches-du-Rhône,Hors EP,CP,Mathématiques,27,27,-10.74,0,59.52,60.64
2024,6,Paris,Bouches-du-Rhône,Hors EP,CE1,Français,24,27,-10.74,0,79.62,71.61
2024,6,Paris,Bouches-du-Rhône,Hors EP,CE1,Mathématiques,30,27,-10.74,0,67.54,58.91
2024,6,Paris,Bouches-du-Rhône,Hors EP,CM1,Français,24,27,-10.74,0,77.24,71.57
2024,6,Paris,Bouches-du-Rhône,Hors EP,CM1,Mathématiques,22,27,-10.74,0,84.31,71.21
2024,6,Paris,Bouches-du-Rhône,Hors EP,CM2,Français,21,27,-10.74,0,96.31,63.61
2024,6,Paris,Bouches-du-Rhône,Hors EP,CM2,Mathématiques,25,27,-10.74,0,84.06,60.63
2024,6,Paris,Bouches-du-Rhône,Hors EP,6e,Français,26,27,-10.74,0,87.1,72.98
2024,6,Paris,Bouches-du-Rhône,Hors EP,6e,Mathématiques,28,27,-10.74,0,85.95,71.7
2024,7,Lyon,Gironde,REP+,CP,Français,21,26,-10.61,0,47.27,44.89
2024,7,Lyon,Gironde,REP+,CP,Mathématiques,26,26,-10.61,0,44.38,38.49
2024,7,Lyon,Gironde,REP+,CE1,Français,23,26,-10.61,0,53.06,53.89
2024,7,Lyon,Gironde,REP+,CE1,Mathématiques,21,26,-10.61,0,60.13,51.34
2024,7,Lyon,Gironde,REP+,CM1,Français,19,26,-10.61,0,68.65,51.66
2024,7,Lyon,Gironde,REP+,CM1,Mathématiques,22,26,-10.61,0,62.33,46.41
2024,7,Lyon,Gironde,REP+,CM2,Français,22,26,-10.61,0,60.0,46.57
2024,7,Lyon,Gironde,REP+,CM2,Mathématiques,19,26,-10.61,0,65.6,56.08
2024,7,Lyon,Gironde,REP+,6e,Français,25,26,-10.61,0,69.4,59.75
2024,7,Lyon,Gironde,REP+,6e,Mathématiques,19,26,-10.61,0,72.44,74.55
2024,8,Lille,Hérault,Hors EP,CP,Français,24,23,14.21,0,72.9,61.57
2024,8,Lille,Hérault,Hors EP,CP,Mathématiques,20,23,14.21,0,74.2,70.56
2024,8,Lille,Hérault,Hors EP,CE1,Français,22,23,14.21,0,86.5,70.22
2024,8,Lille,Hérault,Hors EP,CE1,Mathématiques,16,23,14.21,0,93.03,79.33
2024,8,Lille,Hérault,Hors EP,CM1,Français,24,23,14.21,0,81.36,63.51
2024,8,Lille,Hérault,Hors EP,CM1,Mathématiques,22,23,14.21,0,74.74,64.49
2024,8,Lille,Hérault,Hors EP,CM2,Français,25,23,14.21,0,91.02,78.17
2024,8,Lille,Hérault,Hors EP,CM2,Mathématiques,26,23,14.21,0,86.79,64.5
2024,8,Lille,Hérault,Hors EP,6e,Français,22,23,14.21,0,100.0,81.45
2024,8,Lille,Hérault,Hors EP,6e,Mathématiques,27,23,14.21,0,93.81,76.75
2024,9,Bordeaux,Loire,Hors EP,CP,Français,25,27,-18.94,0,60.84,54.67
2024,9,Bordeaux,Loire,Hors EP,CP,Mathématiques,21,27,-18.94,0,73.16,61.3
2024,9,Bordeaux,Loire,Hors EP,CE1,Français,28,27,-18.94,0,68.89,58.69
2024,9,Bordeaux,Loire,Hors EP,CE1,Mathématiques,21,27,-18.94,0,76.39,69.4
2024,9,Bordeaux,Loire,Hors EP,CM1,Français,27,27,-18.94,0,81.18,72.21
2024,9,Bordeaux,Loire,Hors EP,CM1,Mathématiques,26,27,-18.94,0,79.26,73.44
2024,9,Bordeaux,Loire,Hors EP,CM2,Français,21,27,-18.94,0,86.55,65.74
2024,9,Bordeaux,Loire,Hors EP,CM2,Mathématiques,26,27,-18.94,0,88.46,79.64
2024,9,Bordeaux,Loire,Hors EP,6e,Français,23,27,-18.94,0,94.1,80.73
2024,9,Bordeaux,Loire,Hors EP,6e,Mathématiques,26,27,-18.94,0,80.26,76.15
2024,10,Nantes,Maine-et-Loire,REP,CP,Français,19,23,-4.48,0,63.7,58.65
2024,10,Nantes,Maine-et-Loire,REP,CP,Mathématiques,19,23,-4.48,0,61.12,56.94
2024,10,Nantes,Maine-et-Loire,REP,CE1,Français,17,23,-4.48,1,70.09,67.65
2024,10,Nantes,Maine-et-Loire,REP,CE1,Mathématiques,22,23,-4.48,0,62.98,59.47
2024,10,Nantes,Maine-et-Loire,REP,CM1,Français,17,23,-4.48,1,72.09,62.78
2024,10,Nantes,Maine-et-Loire,REP,CM1,Mathématiques,14,23,-4.48,1,80.89,76.53
2024,10,Nantes,Maine-et-Loire,REP,CM2,Français,17,23,-4.48,1,85.55,68.14
2024,10,Nantes,Maine-et-Loire,REP,CM2,Mathématiques,19,23,-4.48,0,75.01,60.91
2024,10,Nantes,Maine-et-Loire,REP,6e,Français,21,23,-4.48,0,93.52,84.54
2024,10,Nantes,Maine-et-Loire,REP,6e,Mathématiques,19,23,-4.48,0,79.61,66.57
2024,11,Paris,Moselle,Hors EP,CP,Français,28,29,-14.03,0,72.92,62.83
2024,11,Paris,Moselle,Hors EP,CP,Mathématiques,26,29,-14.03,0,69.85,66.12
2024,11,Paris,Moselle,Hors EP,CE1,Français,28,29,-14.03,0,73.06,66.62
2024,11,Paris,Moselle,Hors EP,CE1,Mathématiques,26,29,-14.03,0,65.69,51.88
2024,11,Paris,Moselle,Hors EP,CM1,Français,28,29,-14.03,0,78.4,70.59
2024,11,Paris,Moselle,Hors EP,CM1,Mathématiques,25,29,-14.03,0,78.08,68.49
2024,11,Paris,Moselle,Hors EP,CM2,Français,30,29,-14.03,0,84.95,69.07
2024,11,Paris,Moselle,Hors EP,CM2,Mathématiques,28,29,-14.03,0,76.55,53.99
2024,11,Paris,Moselle,Hors EP,6e,Français,31,29,-14.03,0,83.53,77.0
2024,11,Paris,Moselle,Hors EP,6e,Mathématiques,25,29,-14.03,0,83.98,69.38
2024,12,Lyon,Nord,Hors EP,CP,Français,25,24,-5.96,0,67.79,68.44
2024,12,Lyon,Nord,Hors EP,CP,Mathématiques,22,24,-5.96,0,67.59,58.84
2024,12,Lyon,Nord,Hors EP,CE1,Français,31,24,-5.96,0,73.64,60.8
2024,12,Lyon,Nord,Hors EP,CE1,Mathématiques,27,24,-5.96,0,73.11,66.08
2024,12,Lyon,Nord,Hors EP,CM1,Français,27,24,-5.96,0,80.05,70.29
2024,12,Lyon,Nord,Hors EP,CM1,Mathématiques,21,24,-5.96,0,88.68,73.06
2024,12,Lyon,Nord,Hors EP,CM2,Français,22,24,-5.96,0,87.02,71.85
2024,12,Lyon,Nord,Hors EP,CM2,Mathématiques,23,24,-5.96,0,88.88,80.31
2024,12,Lyon,Nord,Hors EP,6e,Français,20,24,-5.96,0,93.77,76.55
2024,12,Lyon,Nord,Hors EP,6e,Mathématiques,25,24,-5.96,0,96.26,76.39
2024,13,Lille,Paris,REP+,CP,Français,16,20,-3.73,1,65.05,65.7
2024,13,Lille,Paris,REP+,CP,Mathématiques,17,20,-3.73,1,63.09,61.09
2024,13,Lille,Paris,REP+,CE1,Français,15,20,-3.73,1,70.67,59.91
2024,13,Lille,Paris,REP+,CE1,Mathématiques,21,20,-3.73,0,56.34,56.77
2024,13,Lille,Paris,REP+,CM1,Français,12,20,-3.73,1,78.33,67.38
2024,13,Lille,Paris,REP+,CM1,Mathématiques,13,20,-3.73,1,72.58,56.76
2024,13,Lille,Paris,REP+,CM2,Français,19,20,-3.73,0,76.71,58.21
2024,13,Lille,Paris,REP+,CM2,Mathématiques,17,20,-3.73,1,76.41,57.01
2024,13,Lille,Paris,REP+,6e,Français,19,20,-3.73,0,78.07,78.22
2024,13,Lille,Paris,REP+,6e,Mathématiques,18,20,-3.73,1,78.2,70.75
2024,14,Bordeaux,Puy-de-Dôme,REP,CP,Français,23,23,-28.26,0,60.31,43.29
2024,14,Bordeaux,Puy-de-Dôme,REP,CP,Mathématiques,20,23,-28.26,0,47.47,44.22
2024,14,Bordeaux,Puy-de-Dôme,REP,CE1,Français,21,23,-28.26,0,61.9,63.37
2024,14,Bordeaux,Puy-de-Dôme,REP,CE1,Mathématiques,19,23,-28.26,0,61.14,62.07
2024,14,Bordeaux,Puy-de-Dôme,REP,CM1,Français,18,23,-28.26,1,80.1,70.0
2024,14,Bordeaux,Puy-de-Dôme,REP,CM1,Mathématiques,19,23,-28.26,0,72.53,60.99
2024,14,Bordeaux,Puy-de-Dôme,REP,CM2,Français,17,23,-28.26,1,80.43,58.98
