annee,ecole_id,academie,departement,niveau,statut,rep,rep_plus,education_prioritaire,effectif_eleves,taille_moyenne_classe,dedoublement,ips,score_francais,score_mathematiques,score_global,taux_maitrise_francais,taux_maitrise_mathematiques,variable_cible,source,source_url
2021,119,Nantes,Paris,CE1,Hors EP,0,0,0,28,19.73,0,90.15,76.95,73.2,75.07,68.38,64.54,75.07,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,119,Nantes,Paris,CM1,Hors EP,0,0,0,28,19.73,0,90.15,80.52,79.98,80.25,73.45,74.11,80.25,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,119,Nantes,Paris,CM2,Hors EP,0,0,0,28,19.73,0,90.15,91.84,85.6,88.72,77.93,75.29,88.72,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,119,Nantes,Paris,6e,Hors EP,0,0,0,28,19.73,0,90.15,92.15,86.63,89.39,89.29,70.78,89.39,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,120,Lille,Rhône,CP,Hors EP,0,0,0,20,21.91,0,80.64,76.16,69.83,72.99,70.69,62.07,72.99,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,120,Lille,Rhône,CE1,Hors EP,0,0,0,20,21.91,0,80.64,68.05,63.4,65.73,73.12,60.42,65.73,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,120,Lille,Rhône,CM1,Hors EP,0,0,0,20,21.91,0,80.64,91.61,97.95,94.78,94.11,92.23,94.78,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,120,Lille,Rhône,CM2,Hors EP,0,0,0,20,21.91,0,80.64,98.29,97.59,97.94,87.72,85.54,97.94,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,120,Lille,Rhône,6e,Hors EP,0,0,0,20,21.91,0,80.64,93.68,92.28,92.98,86.59,78.89,92.98,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,121,Paris,Nord,CP,Hors EP,0,0,0,20,15.35,0,70.0,70.53,72.97,71.75,66.7,72.26,71.75,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,121,Paris,Nord,CE1,Hors EP,0,0,0,20,15.35,0,70.0,80.13,77.77,78.95,74.72,65.72,78.95,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,121,Paris,Nord,CM1,Hors EP,0,0,0,20,15.35,0,70.0,87.72,89.12,88.42,83.37,73.19,88.42,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,121,Paris,Nord,CM2,Hors EP,0,0,0,20,15.35,0,70.0,84.36,80.22,82.29,82.59,73.43,82.29,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,121,Paris,Nord,6e,Hors EP,0,0,0,20,15.35,0,70.0,93.71,85.9,89.81,80.86,73.41,89.81,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,122,Lyon,Gironde,CP,REP,1,0,1,28,17.89,1,81.11,64.89,62.56,63.72,64.79,61.19,63.72,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,122,Lyon,Gironde,CE1,REP,1,0,1,28,17.89,1,81.11,69.5,68.03,68.76,69.2,70.58,68.76,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,122,Lyon,Gironde,CM1,REP,1,0,1,28,17.89,1,81.11,73.19,69.01,71.1,68.4,66.09,71.1,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,122,Lyon,Gironde,CM2,REP,1,0,1,28,17.89,1,81.11,81.64,82.05,81.85,70.64,75.38,81.85,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,122,Lyon,Gironde,6e,REP,1,0,1,28,17.89,1,81.11,83.86,81.29,82.57,83.53,67.68,82.57,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,123,Grenoble,Loire-Atlantique,CP,Hors EP,0,0,0,10,22.72,0,74.38,67.43,70.74,69.08,66.52,69.38,69.08,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,123,Grenoble,Loire-Atlantique,CE1,Hors EP,0,0,0,10,22.72,0,74.38,78.17,64.67,71.42,72.41,57.66,71.42,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,123,Grenoble,Loire-Atlantique,CM1,Hors EP,0,0,0,10,22.72,0,74.38,78.22,82.12,80.17,71.25,81.41,80.17,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,123,Grenoble,Loire-Atlantique,CM2,Hors EP,0,0,0,10,22.72,0,74.38,80.62,74.28,77.45,77.48,67.15,77.45,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,123,Grenoble,Loire-Atlantique,6e,Hors EP,0,0,0,10,22.72,0,74.38,94.33,91.89,93.11,83.46,79.27,93.11,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,124,Bordeaux,Bas-Rhin,CP,Hors EP,0,0,0,22,17.09,0,66.49,69.85,73.73,71.79,69.66,60.54,71.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,124,Bordeaux,Bas-Rhin,CE1,Hors EP,0,0,0,22,17.09,0,66.49,70.46,65.14,67.8,68.24,62.16,67.8,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,124,Bordeaux,Bas-Rhin,CM1,Hors EP,0,0,0,22,17.09,0,66.49,88.52,85.81,87.17,85.55,79.44,87.17,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,124,Bordeaux,Bas-Rhin,CM2,Hors EP,0,0,0,22,17.09,0,66.49,91.55,94.13,92.84,75.49,81.67,92.84,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,124,Bordeaux,Bas-Rhin,6e,Hors EP,0,0,0,22,17.09,0,66.49,97.82,98.23,98.02,79.61,83.75,98.02,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,125,Nantes,Bouches-du-Rhône,CP,Hors EP,0,0,0,21,21.43,0,71.15,72.15,69.34,70.75,69.09,68.33,70.75,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,125,Nantes,Bouches-du-Rhône,CE1,Hors EP,0,0,0,21,21.43,0,71.15,75.91,75.36,75.63,74.98,72.09,75.63,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,125,Nantes,Bouches-du-Rhône,CM1,Hors EP,0,0,0,21,21.43,0,71.15,88.66,95.98,92.32,82.88,81.42,92.32,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,125,Nantes,Bouches-du-Rhône,CM2,Hors EP,0,0,0,21,21.43,0,71.15,90.42,90.29,90.35,83.75,85.38,90.35,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,125,Nantes,Bouches-du-Rhône,6e,Hors EP,0,0,0,21,21.43,0,71.15,86.53,90.59,88.56,85.98,81.87,88.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,126,Lille,Hérault,CP,REP,1,0,1,21,17.64,1,80.87,73.44,73.95,73.7,73.0,71.43,73.7,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,126,Lille,Hérault,CE1,REP,1,0,1,21,17.64,1,80.87,72.59,73.92,73.25,76.25,68.16,73.25,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,126,Lille,Hérault,CM1,REP,1,0,1,21,17.64,1,80.87,82.95,77.28,80.11,75.94,67.98,80.11,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,126,Lille,Hérault,CM2,REP,1,0,1,21,17.64,1,80.87,87.41,91.97,89.69,78.79,85.22,89.69,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,126,Lille,Hérault,6e,REP,1,0,1,21,17.64,1,80.87,94.63,92.5,93.56,84.76,83.83,93.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,127,Paris,Puy-de-Dôme,CP,Hors EP,0,0,0,19,15.75,0,83.95,74.56,71.9,73.23,71.08,73.9,73.23,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,127,Paris,Puy-de-Dôme,CE1,Hors EP,0,0,0,19,15.75,0,83.95,81.69,82.53,82.11,81.59,72.96,82.11,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,127,Paris,Puy-de-Dôme,CM1,Hors EP,0,0,0,19,15.75,0,83.95,81.49,86.56,84.03,75.59,80.44,84.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,127,Paris,Puy-de-Dôme,CM2,Hors EP,0,0,0,19,15.75,0,83.95,87.77,87.32,87.55,75.05,77.64,87.55,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,127,Paris,Puy-de-Dôme,6e,Hors EP,0,0,0,19,15.75,0,83.95,94.28,88.77,91.53,82.79,69.19,91.53,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,128,Lyon,Moselle,CP,Hors EP,0,0,0,23,13.17,0,79.67,68.25,69.14,68.69,65.31,63.71,68.69,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,128,Lyon,Moselle,CE1,Hors EP,0,0,0,23,13.17,0,79.67,78.79,87.03,82.91,70.12,78.09,82.91,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,128,Lyon,Moselle,CM1,Hors EP,0,0,0,23,13.17,0,79.67,89.72,83.87,86.79,74.42,72.62,86.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,128,Lyon,Moselle,CM2,Hors EP,0,0,0,23,13.17,0,79.67,94.62,91.25,92.93,83.31,83.69,92.93,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,128,Lyon,Moselle,6e,Hors EP,0,0,0,23,13.17,0,79.67,93.57,91.22,92.39,77.44,81.31,92.39,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,129,Grenoble,Paris,CP,REP,1,0,1,27,13.64,1,54.1,69.09,73.02,71.06,65.08,62.19,71.06,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,129,Grenoble,Paris,CE1,REP,1,0,1,27,13.64,1,54.1,74.14,65.7,69.92,64.72,65.36,69.92,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,129,Grenoble,Paris,CM1,REP,1,0,1,27,13.64,1,54.1,69.69,68.94,69.32,66.89,62.75,69.32,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,129,Grenoble,Paris,CM2,REP,1,0,1,27,13.64,1,54.1,82.22,76.47,79.35,78.92,67.21,79.35,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,129,Grenoble,Paris,6e,REP,1,0,1,27,13.64,1,54.1,85.46,81.44,83.45,80.58,75.56,83.45,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,130,Bordeaux,Rhône,CP,REP,1,0,1,24,12.96,1,70.49,68.62,68.62,68.62,68.91,61.57,68.62,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,130,Bordeaux,Rhône,CE1,REP,1,0,1,24,12.96,1,70.49,73.56,71.41,72.48,63.31,64.65,72.48,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,130,Bordeaux,Rhône,CM1,REP,1,0,1,24,12.96,1,70.49,82.27,74.24,78.25,74.23,66.11,78.25,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,130,Bordeaux,Rhône,CM2,REP,1,0,1,24,12.96,1,70.49,90.22,86.07,88.15,79.24,72.41,88.15,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,130,Bordeaux,Rhône,6e,REP,1,0,1,24,12.96,1,70.49,87.24,86.32,86.78,75.53,80.65,86.78,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,131,Nantes,Nord,CP,Hors EP,0,0,0,23,19.09,0,69.02,77.78,76.24,77.01,72.48,68.01,77.01,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,131,Nantes,Nord,CE1,Hors EP,0,0,0,23,19.09,0,69.02,75.9,74.85,75.37,74.41,66.16,75.37,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,131,Nantes,Nord,CM1,Hors EP,0,0,0,23,19.09,0,69.02,85.79,84.53,85.16,79.49,68.65,85.16,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,131,Nantes,Nord,CM2,Hors EP,0,0,0,23,19.09,0,69.02,86.06,78.59,82.33,78.37,67.84,82.33,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,131,Nantes,Nord,6e,Hors EP,0,0,0,23,19.09,0,69.02,93.99,87.21,90.6,82.18,72.81,90.6,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,132,Lille,Gironde,CP,Hors EP,0,0,0,21,16.64,0,43.47,70.14,65.09,67.62,68.09,64.74,67.62,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,132,Lille,Gironde,CE1,Hors EP,0,0,0,21,16.64,0,43.47,80.66,83.71,82.19,72.19,72.49,82.19,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,132,Lille,Gironde,CM1,Hors EP,0,0,0,21,16.64,0,43.47,90.87,89.54,90.2,80.62,86.27,90.2,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,132,Lille,Gironde,CM2,Hors EP,0,0,0,21,16.64,0,43.47,93.8,91.04,92.42,80.92,85.21,92.42,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,132,Lille,Gironde,6e,Hors EP,0,0,0,21,16.64,0,43.47,98.13,96.23,97.18,89.4,86.96,97.18,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,133,Paris,Loire-Atlantique,CP,Hors EP,0,0,0,23,20.5,0,61.76,78.1,71.16,74.63,73.91,61.04,74.63,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,133,Paris,Loire-Atlantique,CE1,Hors EP,0,0,0,23,20.5,0,61.76,76.51,72.22,74.37,72.1,68.48,74.37,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,133,Paris,Loire-Atlantique,CM1,Hors EP,0,0,0,23,20.5,0,61.76,79.65,77.53,78.59,79.33,65.47,78.59,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,133,Paris,Loire-Atlantique,CM2,Hors EP,0,0,0,23,20.5,0,61.76,85.11,86.55,85.83,77.88,77.46,85.83,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,133,Paris,Loire-Atlantique,6e,Hors EP,0,0,0,23,20.5,0,61.76,99.55,94.37,96.96,85.61,79.6,96.96,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,134,Lyon,Bas-Rhin,CP,Hors EP,0,0,0,26,12.63,0,52.88,78.51,74.05,76.28,71.65,61.9,76.28,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,134,Lyon,Bas-Rhin,CE1,Hors EP,0,0,0,26,12.63,0,52.88,78.02,79.49,78.75,73.63,71.62,78.75,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,134,Lyon,Bas-Rhin,CM1,Hors EP,0,0,0,26,12.63,0,52.88,79.16,75.85,77.5,74.0,65.61,77.5,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,134,Lyon,Bas-Rhin,CM2,Hors EP,0,0,0,26,12.63,0,52.88,94.15,95.69,94.92,81.79,85.97,94.92,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,134,Lyon,Bas-Rhin,6e,Hors EP,0,0,0,26,12.63,0,52.88,96.71,99.29,98.0,93.83,81.15,98.0,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,135,Grenoble,Bouches-du-Rhône,CP,Hors EP,0,0,0,26,15.41,0,63.79,71.6,68.18,69.89,67.33,67.71,69.89,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,135,Grenoble,Bouches-du-Rhône,CE1,Hors EP,0,0,0,26,15.41,0,63.79,70.67,64.77,67.72,70.15,64.26,67.72,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,135,Grenoble,Bouches-du-Rhône,CM1,Hors EP,0,0,0,26,15.41,0,63.79,81.44,81.68,81.56,80.31,73.34,81.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,135,Grenoble,Bouches-du-Rhône,CM2,Hors EP,0,0,0,26,15.41,0,63.79,86.66,88.16,87.41,85.56,74.41,87.41,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,135,Grenoble,Bouches-du-Rhône,6e,Hors EP,0,0,0,26,15.41,0,63.79,97.38,99.74,98.56,86.63,78.83,98.56,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,136,Bordeaux,Hérault,CP,Hors EP,0,0,0,12,12.0,0,88.67,68.44,67.78,68.11,68.23,64.74,68.11,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,136,Bordeaux,Hérault,CE1,Hors EP,0,0,0,12,12.0,0,88.67,80.53,80.06,80.3,74.93,69.4,80.3,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,136,Bordeaux,Hérault,CM1,Hors EP,0,0,0,12,12.0,0,88.67,82.38,79.96,81.17,75.16,74.09,81.17,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,136,Bordeaux,Hérault,CM2,Hors EP,0,0,0,12,12.0,0,88.67,96.16,95.53,95.85,82.07,74.24,95.85,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,136,Bordeaux,Hérault,6e,Hors EP,0,0,0,12,12.0,0,88.67,93.74,86.36,90.05,80.7,77.7,90.05,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,137,Nantes,Puy-de-Dôme,CP,REP,1,0,1,33,23.09,0,82.01,62.5,59.07,60.79,57.46,56.37,60.79,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,137,Nantes,Puy-de-Dôme,CE1,REP,1,0,1,33,23.09,0,82.01,64.57,60.05,62.31,59.19,60.5,62.31,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,137,Nantes,Puy-de-Dôme,CM1,REP,1,0,1,33,23.09,0,82.01,67.09,58.96,63.03,60.48,57.16,63.03,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,137,Nantes,Puy-de-Dôme,CM2,REP,1,0,1,33,23.09,0,82.01,72.16,69.25,70.7,70.91,67.39,70.7,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,137,Nantes,Puy-de-Dôme,6e,REP,1,0,1,33,23.09,0,82.01,79.65,72.43,76.04,71.45,69.87,76.04,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,138,Lille,Moselle,CP,REP+,0,1,1,24,22.28,0,65.23,61.04,58.0,59.52,64.81,60.27,59.52,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
2021,138,Lille,Moselle,CE1,REP+,0,1,1,24,22.28,0,65.23,52.45,46.59,49.52,49.83,42.55,49.52,simulation_reproductible,https://www.education.gouv.fr/depp/taille-des-classes-du-premier-degre-dans-le-secteur-public-la-baisse-s-observe-au-dela-des-classes-12263
